MS-DRG,DRG_CODE,MDC,TYPE,DESCRIPTION,WEIGHT
769,769,14,SURG,POSTPARTUM & POST ABORTION DIAGNOSES W O.R. PROCEDURE,1.5259
770,770,14,SURG,"ABORTION W D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",0.6353
774,774,14,MED,VAGINAL DELIVERY W COMPLICATING DIAGNOSES,0.7406
775,775,14,MED,VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,0.5283
776,776,14,MED,POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,0.6436
777,777,14,MED,ECTOPIC PREGNANCY,0.8133
778,778,14,MED,THREATENED ABORTION,0.4646
779,779,14,MED,ABORTION W/O D&C,0.5134
780,780,14,MED,FALSE LABOR,0.1947
781,781,14,MED,OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,0.6674
782,782,14,MED,OTHER ANTEPARTUM DIAGNOSES W/O MEDICAL COMPLICATIONS,0.3175
789,789,15,MED,"NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY",1.4933
790,790,15,MED,"EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE",4.9243
791,791,15,MED,PREMATURITY W MAJOR PROBLEMS,3.3631
792,792,15,MED,PREMATURITY W/O MAJOR PROBLEMS,2.0293
793,793,15,MED,FULL TERM NEONATE W MAJOR PROBLEMS,3.4547
794,794,15,MED,NEONATE W OTHER SIGNIFICANT PROBLEMS,1.2227
795,795,15,MED,NORMAL NEWBORN,0.1656
799,799,16,SURG,SPLENECTOMY W MCC,5.0201
800,800,16,SURG,SPLENECTOMY W CC,2.5375
801,801,16,SURG,SPLENECTOMY W/O CC/MCC,1.5138
802,802,16,SURG,OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W MCC,3.4676
803,803,16,SURG,OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W CC,1.7277
804,804,16,SURG,OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS W/O CC/MCC,1.0293
808,808,16,MED,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,2.0907
809,809,16,MED,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,1.2114
810,810,16,MED,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W/O CC/MCC,0.8718
811,811,16,MED,RED BLOOD CELL DISORDERS W MCC,1.2182
812,812,16,MED,RED BLOOD CELL DISORDERS W/O MCC,0.792
813,813,16,MED,COAGULATION DISORDERS,1.5098
814,814,16,MED,RETICULOENDOTHELIAL & IMMUNITY DISORDERS W MCC,1.6769
815,815,16,MED,RETICULOENDOTHELIAL & IMMUNITY DISORDERS W CC,0.9811
816,816,16,MED,RETICULOENDOTHELIAL & IMMUNITY DISORDERS W/O CC/MCC,0.7187
820,820,17,SURG,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W MCC,6.0717
821,821,17,SURG,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W CC,2.3666
822,822,17,SURG,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W/O CC/MCC,1.2183
823,823,17,SURG,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC W MCC,4.4598
824,824,17,SURG,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC W CC,2.3193
825,825,17,SURG,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC W/O CC/MCC,1.2762
826,826,17,SURG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W MCC,5.0537
827,827,17,SURG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W CC,2.2658
828,828,17,SURG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W/O CC/MCC,1.3082
829,829,17,SURG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER O.R. PROC W CC/MCC,2.856
830,830,17,SURG,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER O.R. PROC W/O CC/MCC,1.1616
834,834,17,MED,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W MCC,5.3606
835,835,17,MED,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W CC,2.364
836,836,17,MED,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W/O CC/MCC,1.0967
837,837,17,MED,CHEMO W ACUTE LEUKEMIA AS SDX OR W HIGH DOSE CHEMO AGENT W MCC,6.5055
838,838,17,MED,CHEMO W ACUTE LEUKEMIA AS SDX W CC OR HIGH DOSE CHEMO AGENT,3.2689
839,839,17,MED,CHEMO W ACUTE LEUKEMIA AS SDX W/O CC/MCC,1.2623
840,840,17,MED,LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,3.035
841,841,17,MED,LYMPHOMA & NON-ACUTE LEUKEMIA W CC,1.6342
842,842,17,MED,LYMPHOMA & NON-ACUTE LEUKEMIA W/O CC/MCC,1.0133
843,843,17,MED,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W MCC,1.8899
844,844,17,MED,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W CC,1.175
845,845,17,MED,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W/O CC/MCC,0.7966
846,846,17,MED,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W MCC,2.2853
847,847,17,MED,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,1.0146
848,848,17,MED,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W/O CC/MCC,0.7643
849,849,17,MED,RADIOTHERAPY,1.3127
853,853,18,SURG,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,5.4668
854,854,18,SURG,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,2.6551
855,855,18,SURG,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W/O CC/MCC,1.6008
856,856,18,SURG,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,4.9588
857,857,18,SURG,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,2.0726
858,858,18,SURG,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W/O CC/MCC,1.3212
862,862,18,MED,POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,1.9223
863,863,18,MED,POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,0.9943
864,864,18,MED,FEVER,0.8337
865,865,18,MED,VIRAL ILLNESS W MCC,1.5809
866,866,18,MED,VIRAL ILLNESS W/O MCC,0.7446
867,867,18,MED,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,2.5523
868,868,18,MED,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W CC,1.0816
869,869,18,MED,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W/O CC/MCC,0.6724
870,870,18,MED,SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,5.8339
871,871,18,MED,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,1.909
872,872,18,MED,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,1.1339
876,876,19,SURG,O.R. PROCEDURE W PRINCIPAL DIAGNOSES OF MENTAL ILLNESS,2.8319
880,880,19,MED,ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,0.6337
881,881,19,MED,DEPRESSIVE NEUROSES,0.6156
882,882,19,MED,NEUROSES EXCEPT DEPRESSIVE,0.6566
883,883,19,MED,DISORDERS OF PERSONALITY & IMPULSE CONTROL,1.1864
884,884,19,MED,ORGANIC DISTURBANCES & MENTAL RETARDATION,0.9529
885,885,19,MED,PSYCHOSES,0.9209
886,886,19,MED,BEHAVIORAL & DEVELOPMENTAL DISORDERS,0.7466
887,887,19,MED,OTHER MENTAL DISORDER DIAGNOSES,0.8189
894,894,20,MED,"ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",0.4304
895,895,20,MED,ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,1.0952
896,896,20,MED,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,1.4555
897,897,20,MED,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,0.6687
901,901,21,SURG,WOUND DEBRIDEMENTS FOR INJURIES W MCC,4.103
902,902,21,SURG,WOUND DEBRIDEMENTS FOR INJURIES W CC,1.7938
903,903,21,SURG,WOUND DEBRIDEMENTS FOR INJURIES W/O CC/MCC,1.0562
904,904,21,SURG,SKIN GRAFTS FOR INJURIES W CC/MCC,3.1057
905,905,21,SURG,SKIN GRAFTS FOR INJURIES W/O CC/MCC,1.1702
906,906,21,SURG,HAND PROCEDURES FOR INJURIES,1.0566
907,907,21,SURG,OTHER O.R. PROCEDURES FOR INJURIES W MCC,3.9661
908,908,21,SURG,OTHER O.R. PROCEDURES FOR INJURIES W CC,1.9298
909,909,21,SURG,OTHER O.R. PROCEDURES FOR INJURIES W/O CC/MCC,1.1612
913,913,21,MED,TRAUMATIC INJURY W MCC,1.2458
914,914,21,MED,TRAUMATIC INJURY W/O MCC,0.7097
915,915,21,MED,ALLERGIC REACTIONS W MCC,1.46
916,916,21,MED,ALLERGIC REACTIONS W/O MCC,0.4836
917,917,21,MED,POISONING & TOXIC EFFECTS OF DRUGS W MCC,1.4977
918,918,21,MED,POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,0.6228
919,919,21,MED,COMPLICATIONS OF TREATMENT W MCC,1.6282
920,920,21,MED,COMPLICATIONS OF TREATMENT W CC,0.9629
921,921,21,MED,COMPLICATIONS OF TREATMENT W/O CC/MCC,0.6332
922,922,21,MED,"OTHER INJURY, POISONING & TOXIC EFFECT DIAG W MCC",1.4748
923,923,21,MED,"OTHER INJURY, POISONING & TOXIC EFFECT DIAG W/O MCC",0.6741
927,927,22,SURG,EXTENSIVE BURNS OR FULL THICKNESS BURNS W MV 96+ HRS W SKIN GRAFT,12.1033
928,928,22,SURG,FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W CC/MCC,4.8909
929,929,22,SURG,FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W/O CC/MCC,2.1779
933,933,22,MED,EXTENSIVE BURNS OR FULL THICKNESS BURNS W MV 96+ HRS W/O SKIN GRAFT,2.285
934,934,22,MED,FULL THICKNESS BURN W/O SKIN GRFT OR INHAL INJ,1.3998
935,935,22,MED,NON-EXTENSIVE BURNS,1.2572
939,939,23,SURG,O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W MCC,3.0656
940,940,23,SURG,O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W CC,1.7678
941,941,23,SURG,O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W/O CC/MCC,1.1492
945,945,23,MED,REHABILITATION W CC/MCC,1.3312
946,946,23,MED,REHABILITATION W/O CC/MCC,1.2889
947,947,23,MED,SIGNS & SYMPTOMS W MCC,1.1309
948,948,23,MED,SIGNS & SYMPTOMS W/O MCC,0.6923
949,949,23,MED,AFTERCARE W CC/MCC,0.9505
950,950,23,MED,AFTERCARE W/O CC/MCC,0.5175
951,951,23,MED,OTHER FACTORS INFLUENCING HEALTH STATUS,0.7245
955,955,24,SURG,CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA,5.4529
956,956,24,SURG,"LIMB REATTACHMENT, HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA",3.6322
957,957,24,SURG,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W MCC,6.6017
958,958,24,SURG,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W CC,3.7491
959,959,24,SURG,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,2.4711
963,963,24,MED,OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,2.8294
964,964,24,MED,OTHER MULTIPLE SIGNIFICANT TRAUMA W CC,1.5165
965,965,24,MED,OTHER MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,1.0114
969,969,25,SURG,HIV W EXTENSIVE O.R. PROCEDURE W MCC,5.6158
970,970,25,SURG,HIV W EXTENSIVE O.R. PROCEDURE W/O MCC,2.3655
974,974,25,MED,HIV W MAJOR RELATED CONDITION W MCC,2.7063
975,975,25,MED,HIV W MAJOR RELATED CONDITION W CC,1.3455
976,976,25,MED,HIV W MAJOR RELATED CONDITION W/O CC/MCC,0.8649
977,977,25,MED,HIV W OR W/O OTHER RELATED CONDITION,1.0783
981,981,,SURG,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,5.0673
982,982,,SURG,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,2.9352
983,983,,SURG,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,1.7404
984,984,,SURG,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,3.5294
985,985,,SURG,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,2.124
986,986,,SURG,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,1.098
987,987,,SURG,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,3.4039
988,988,,SURG,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC,1.8567
989,989,,SURG,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,1.0583
998,998,,**,PRINCIPAL DIAGNOSIS INVALID AS DISCHARGE DIAGNOSIS,0.0
999,999,,**,UNGROUPABLE,0.0
