APR-DRG,SEVERITY,DRG_CODE,MDC,DESCRIPTION,WEIGHT
531,2,5312,13,Female Reproductive System Infections,0.6638
531,3,5313,13,Female Reproductive System Infections,1.1492
531,4,5314,13,Female Reproductive System Infections,1.1904
532,1,5321,13,Menstrual & Other Female Reproductive System Disorders,0.4015
532,2,5322,13,Menstrual & Other Female Reproductive System Disorders,0.5014
532,3,5323,13,Menstrual & Other Female Reproductive System Disorders,1.0818
532,4,5324,13,Menstrual & Other Female Reproductive System Disorders,1.0993
540,1,5401,14,Cesarean Delivery,0.7073
540,2,5402,14,Cesarean Delivery,0.8147
540,3,5403,14,Cesarean Delivery,1.0782
540,4,5404,14,Cesarean Delivery,2.472
541,1,5411,14,Vaginal Delivery w/ Sterilization &/or D&C,0.6499
541,2,5412,14,Vaginal Delivery w/ Sterilization &/or D&C,0.6895
541,3,5413,14,Vaginal Delivery w/ Sterilization &/or D&C,0.9685
541,4,5414,14,Vaginal Delivery w/ Sterilization &/or D&C,1.0972
542,1,5421,14,Vaginal Delivery w/ Complicating Procedures Exc Sterilization &/or D&C,0.4819
542,2,5422,14,Vaginal Delivery w/ Complicating Procedures Exc Sterilization &/or D&C,0.5684
542,3,5423,14,Vaginal Delivery w/ Complicating Procedures Exc Sterilization &/or D&C,1.2559
542,4,5424,14,Vaginal Delivery w/ Complicating Procedures Exc Sterilization &/or D&C,1.5931
544,1,5441,14,"D&C, Aspiration Curettage or Hysterotomy For Obstetric Diagnoses",0.4609
544,2,5442,14,"D&C, Aspiration Curettage or Hysterotomy For Obstetric Diagnoses",0.6131
544,3,5443,14,"D&C, Aspiration Curettage or Hysterotomy For Obstetric Diagnoses",1.1441
544,4,5444,14,"D&C, Aspiration Curettage or Hysterotomy For Obstetric Diagnoses",3.5254
545,1,5451,14,Ectopic Pregnancy Procedure,0.6966
545,2,5452,14,Ectopic Pregnancy Procedure,0.8118
545,3,5453,14,Ectopic Pregnancy Procedure,1.1734
545,4,5454,14,Ectopic Pregnancy Procedure,1.3046
546,1,5461,14,Other O.R. Proc For Obstetric Diagnoses Except Delivery Diagnoses,0.5032
546,2,5462,14,Other O.R. Proc For Obstetric Diagnoses Except Delivery Diagnoses,0.7392
546,3,5463,14,Other O.R. Proc For Obstetric Diagnoses Except Delivery Diagnoses,1.5442
546,4,5464,14,Other O.R. Proc For Obstetric Diagnoses Except Delivery Diagnoses,1.8883
560,1,5601,14,Vaginal Delivery,0.4574
560,2,5602,14,Vaginal Delivery,0.5002
560,3,5603,14,Vaginal Delivery,0.6442
560,4,5604,14,Vaginal Delivery,1.5918
561,1,5611,14,Postpartum & Post Abortion Diagnoses w/o Procedure,0.3675
561,2,5612,14,Postpartum & Post Abortion Diagnoses w/o Procedure,0.453
561,3,5613,14,Postpartum & Post Abortion Diagnoses w/o Procedure,0.7036
561,4,5614,14,Postpartum & Post Abortion Diagnoses w/o Procedure,1.7682
563,1,5631,14,Threatened Abortion,0.3228
563,2,5632,14,Threatened Abortion,0.3994
563,3,5633,14,Threatened Abortion,0.5694
563,4,5634,14,Threatened Abortion,0.5853
564,1,5641,14,"Abortion w/o D&C, Aspiration Curettage or Hysterotomy",0.3296
564,2,5642,14,"Abortion w/o D&C, Aspiration Curettage or Hysterotomy",0.3943
564,3,5643,14,"Abortion w/o D&C, Aspiration Curettage or Hysterotomy",0.5853
564,4,5644,14,"Abortion w/o D&C, Aspiration Curettage or Hysterotomy",0.7028
565,1,5651,14,False Labor,0.2158
565,2,5652,14,False Labor,0.2924
565,3,5653,14,False Labor,0.3041
565,4,5654,14,False Labor,0.3041
566,1,5661,14,Other Antepartum Diagnoses,0.3637
566,2,5662,14,Other Antepartum Diagnoses,0.4486
566,3,5663,14,Other Antepartum Diagnoses,0.6921
566,4,5664,14,Other Antepartum Diagnoses,1.4124
580,1,5801,15,"Neonate, Transferred <5 Days Old, Not Born Here",0.3663
580,2,5802,15,"Neonate, Transferred <5 Days Old, Not Born Here",0.4178
580,3,5803,15,"Neonate, Transferred <5 Days Old, Not Born Here",0.5838
580,4,5804,15,"Neonate, Transferred <5 Days Old, Not Born Here",1.0804
581,1,5811,15,"Neonate, Transferred <5 Days Old, Born Here",0.1395
581,2,5812,15,"Neonate, Transferred <5 Days Old, Born Here",0.1745
581,3,5813,15,"Neonate, Transferred <5 Days Old, Born Here",0.235
581,4,5814,15,"Neonate, Transferred <5 Days Old, Born Here",0.4599
583,1,5831,15,"Neonate, w/ ECMO",15.4405
583,2,5832,15,"Neonate, w/ ECMO",15.4405
583,3,5833,15,"Neonate, w/ ECMO",15.5087
583,4,5834,15,"Neonate, w/ ECMO",21.7804
588,1,5881,15,Neonate BWT <1500G W Major Procedure,20.9174
588,2,5882,15,Neonate BWT <1500G W Major Procedure,20.9174
588,3,5883,15,Neonate BWT <1500G W Major Procedure,21.4968
588,4,5884,15,Neonate BWT <1500G W Major Procedure,28.8694
589,1,5891,15,Neonate BWT <500G or GA <24 weeks,10.1458
589,2,5892,15,Neonate BWT <500G or GA <24 weeks,10.1458
589,3,5893,15,Neonate BWT <500G or GA <24 weeks,5.4627
589,4,5894,15,Neonate BWT <500G or GA <24 weeks,0.1287
591,1,5911,15,"Neonate, Birthwt 500-749G w/o Major Procedure",6.2302
591,2,5912,15,"Neonate, Birthwt 500-749G w/o Major Procedure",7.8654
591,3,5913,15,"Neonate, Birthwt 500-749G w/o Major Procedure",12.0209
591,4,5914,15,"Neonate, Birthwt 500-749G w/o Major Procedure",16.458
593,1,5931,15,"Neonate, Birthwt 750-999G w/o Major Procedure",11.5639
593,2,5932,15,"Neonate, Birthwt 750-999G w/o Major Procedure",11.6448
593,3,5933,15,"Neonate, Birthwt 750-999G w/o Major Procedure",12.544
593,4,5934,15,"Neonate, Birthwt 750-999G w/o Major Procedure",15.5746
602,1,6021,15,"Neonate, Birthwt 1000-1249G w/ Resp Dist Synd/Oth Maj Resp Or Maj Anom",8.6287
602,2,6022,15,"Neonate, Birthwt 1000-1249G w/ Resp Dist Synd/Oth Maj Resp Or Maj Anom",8.7806
602,3,6023,15,"Neonate, Birthwt 1000-1249G w/ Resp Dist Synd/Oth Maj Resp Or Maj Anom",11.1455
602,4,6024,15,"Neonate, Birthwt 1000-1249G w/ Resp Dist Synd/Oth Maj Resp Or Maj Anom",13.02
603,1,6031,15,"Neonate, Birthwt 1000-1249G W OR W/O Other Significant Condition",6.0107
603,2,6032,15,"Neonate, Birthwt 1000-1249G W OR W/O Other Significant Condition",7.2311
603,3,6033,15,"Neonate, Birthwt 1000-1249G W OR W/O Other Significant Condition",9.4166
603,4,6034,15,"Neonate, Birthwt 1000-1249G W OR W/O Other Significant Condition",11.7312
607,1,6071,15,"Neonate, BWT 1250-1499G W Resp Dist Synd/Oth Maj Resp Or Maj Anom",5.867
607,2,6072,15,"Neonate, BWT 1250-1499G W Resp Dist Synd/Oth Maj Resp Or Maj Anom",6.9082
607,3,6073,15,"Neonate, BWT 1250-1499G W Resp Dist Synd/Oth Maj Resp Or Maj Anom",8.5591
607,4,6074,15,"Neonate, BWT 1250-1499G W Resp Dist Synd/Oth Maj Resp Or Maj Anom",12.1757
608,1,6081,15,"Neonate, Birthwt 1250-1499G W OR W/O Other Significant Condition",4.3648
608,2,6082,15,"Neonate, Birthwt 1250-1499G W OR W/O Other Significant Condition",5.838
608,3,6083,15,"Neonate, Birthwt 1250-1499G W OR W/O Other Significant Condition",7.1611
608,4,6084,15,"Neonate, Birthwt 1250-1499G W OR W/O Other Significant Condition",7.7226
609,1,6091,15,"Neonate, BWT 1500-2499G W Major Procedure",4.1065
609,2,6092,15,"Neonate, BWT 1500-2499G W Major Procedure",4.2123
609,3,6093,15,"Neonate, BWT 1500-2499G W Major Procedure",7.6587
609,4,6094,15,"Neonate, BWT 1500-2499G W Major Procedure",19.504
611,1,6111,15,"Neonate, Birthwt 1500-1999G W Major Anomaly",3.0724
611,2,6112,15,"Neonate, Birthwt 1500-1999G W Major Anomaly",4.3342
611,3,6113,15,"Neonate, Birthwt 1500-1999G W Major Anomaly",6.0502
611,4,6114,15,"Neonate, Birthwt 1500-1999G W Major Anomaly",10.8509
612,1,6121,15,"Neonate, BWT 1500-1999G W Resp Dist Synd/Oth Maj Resp Cond",3.3336
612,2,6122,15,"Neonate, BWT 1500-1999G W Resp Dist Synd/Oth Maj Resp Cond",4.0459
612,3,6123,15,"Neonate, BWT 1500-1999G W Resp Dist Synd/Oth Maj Resp Cond",5.8973
612,4,6124,15,"Neonate, BWT 1500-1999G W Resp Dist Synd/Oth Maj Resp Cond",8.3409
613,1,6131,15,"Neonate, Birthwt 1500-1999G W Congenital/Perinatal Infection",2.4231
613,2,6132,15,"Neonate, Birthwt 1500-1999G W Congenital/Perinatal Infection",3.1007
613,3,6133,15,"Neonate, Birthwt 1500-1999G W Congenital/Perinatal Infection",5.212
613,4,6134,15,"Neonate, Birthwt 1500-1999G W Congenital/Perinatal Infection",5.7404
614,1,6141,15,"Neonate, Birthwt 1500-1999G W OR W/O Other Significant Condition",1.9139
614,2,6142,15,"Neonate, Birthwt 1500-1999G W OR W/O Other Significant Condition",3.3855
614,3,6143,15,"Neonate, Birthwt 1500-1999G W OR W/O Other Significant Condition",5.3657
614,4,6144,15,"Neonate, Birthwt 1500-1999G W OR W/O Other Significant Condition",5.5796
621,1,6211,15,"Neonate, BWT 2000-2499G W Major Anomaly",1.0028
621,2,6212,15,"Neonate, BWT 2000-2499G W Major Anomaly",2.2132
621,3,6213,15,"Neonate, BWT 2000-2499G W Major Anomaly",3.5215
621,4,6214,15,"Neonate, BWT 2000-2499G W Major Anomaly",6.399
622,1,6221,15,"Neonate, BWT 2000-2499G W Resp Dist Synd/Oth Maj Resp Cond",1.6434
622,2,6222,15,"Neonate, BWT 2000-2499G W Resp Dist Synd/Oth Maj Resp Cond",2.2903
622,3,6223,15,"Neonate, BWT 2000-2499G W Resp Dist Synd/Oth Maj Resp Cond",3.2706
622,4,6224,15,"Neonate, BWT 2000-2499G W Resp Dist Synd/Oth Maj Resp Cond",5.3461
623,1,6231,15,"Neonate, Birthwt 2000-2499G W Congenital/Perinatal Infection",1.2242
623,2,6232,15,"Neonate, Birthwt 2000-2499G W Congenital/Perinatal Infection",1.9547
623,3,6233,15,"Neonate, Birthwt 2000-2499G W Congenital/Perinatal Infection",4.1026
623,4,6234,15,"Neonate, Birthwt 2000-2499G W Congenital/Perinatal Infection",4.4545
625,1,6251,15,"Neonate, Birthwt 2000-2499G W Other Significant Condition",1.5294
625,2,6252,15,"Neonate, Birthwt 2000-2499G W Other Significant Condition",2.4745
625,3,6253,15,"Neonate, Birthwt 2000-2499G W Other Significant Condition",3.4729
625,4,6254,15,"Neonate, Birthwt 2000-2499G W Other Significant Condition",3.5019
626,1,6261,15,"Neonate, BWT 2000-2499G, Normal Newborn Or Neonate W Other Problem",0.1932
626,2,6262,15,"Neonate, BWT 2000-2499G, Normal Newborn Or Neonate W Other Problem",0.4509
626,3,6263,15,"Neonate, BWT 2000-2499G, Normal Newborn Or Neonate W Other Problem",1.2421
626,4,6264,15,"Neonate, BWT 2000-2499G, Normal Newborn Or Neonate W Other Problem",1.2449
630,1,6301,15,"Neonate, Birthwt > 2499g w/ Major Cardiovasc Procedure",3.1699
630,2,6302,15,"Neonate, Birthwt > 2499g w/ Major Cardiovasc Procedure",3.5548
630,3,6303,15,"Neonate, Birthwt > 2499g w/ Major Cardiovasc Procedure",6.563
630,4,6304,15,"Neonate, Birthwt > 2499g w/ Major Cardiovasc Procedure",14.429
631,1,6311,15,"Neonate, Birthwt > 2499g w/ Other Major Procedure",1.8859
631,2,6312,15,"Neonate, Birthwt > 2499g w/ Other Major Procedure",3.6614
631,3,6313,15,"Neonate, Birthwt > 2499g w/ Other Major Procedure",5.976
631,4,6314,15,"Neonate, Birthwt > 2499g w/ Other Major Procedure",11.2855
633,1,6331,15,"Neonate, Birthwt > 2499g w/ Major Anomaly",0.276
633,2,6332,15,"Neonate, Birthwt > 2499g w/ Major Anomaly",0.8389
633,3,6333,15,"Neonate, Birthwt > 2499g w/ Major Anomaly",1.9562
633,4,6334,15,"Neonate, Birthwt > 2499g w/ Major Anomaly",5.3675
634,1,6341,15,"Neonate, Birthwt > 2499g W Resp Dist Synd/Oth Maj Resp Cond",0.73
634,2,6342,15,"Neonate, Birthwt > 2499g W Resp Dist Synd/Oth Maj Resp Cond",1.2077
634,3,6343,15,"Neonate, Birthwt > 2499g W Resp Dist Synd/Oth Maj Resp Cond",2.0429
634,4,6344,15,"Neonate, Birthwt > 2499g W Resp Dist Synd/Oth Maj Resp Cond",4.0758
636,1,6361,15,"Neonate, Birthwt > 2499g W Congenital/Perinatal Infection",0.7693
636,2,6362,15,"Neonate, Birthwt > 2499g W Congenital/Perinatal Infection",1.171
636,3,6363,15,"Neonate, Birthwt > 2499g W Congenital/Perinatal Infection",2.1068
636,4,6364,15,"Neonate, Birthwt > 2499g W Congenital/Perinatal Infection",2.1914
639,1,6391,15,"Neonate, Birthwt > 2499g W Other Significant Condition",0.4931
639,2,6392,15,"Neonate, Birthwt > 2499g W Other Significant Condition",1.1831
639,3,6393,15,"Neonate, Birthwt > 2499g W Other Significant Condition",1.9091
639,4,6394,15,"Neonate, Birthwt > 2499g W Other Significant Condition",3.3028
640,1,6401,15,"Neonate, Bwt > 2499g, Normal Newborn Or Neonate W Other Problem",0.1643
640,2,6402,15,"Neonate, Bwt > 2499g, Normal Newborn Or Neonate W Other Problem",0.2348
640,3,6403,15,"Neonate, Bwt > 2499g, Normal Newborn Or Neonate W Other Problem",0.5236
640,4,6404,15,"Neonate, Bwt > 2499g, Normal Newborn Or Neonate W Other Problem",0.5242
650,1,6501,16,Splenectomy,1.2577
650,2,6502,16,Splenectomy,1.8051
650,3,6503,16,Splenectomy,2.5619
650,4,6504,16,Splenectomy,6.5696
651,1,6511,16,Other Procedures of Blood & Blood Forming Organs,0.9049
651,2,6512,16,Other Procedures of Blood & Blood Forming Organs,1.52
651,3,6513,16,Other Procedures of Blood & Blood Forming Organs,2.8121
651,4,6514,16,Other Procedures of Blood & Blood Forming Organs,7.4551
660,1,6601,16,Major Hematologic/Immunologic Diag Exc Sickle Cell Crisis & Coagul,0.6118
660,2,6602,16,Major Hematologic/Immunologic Diag Exc Sickle Cell Crisis & Coagul,0.8829
660,3,6603,16,Major Hematologic/Immunologic Diag Exc Sickle Cell Crisis & Coagul,1.619
660,4,6604,16,Major Hematologic/Immunologic Diag Exc Sickle Cell Crisis & Coagul,5.9936
661,1,6611,16,Coagulation & Platelet Disorders,0.823
661,2,6612,16,Coagulation & Platelet Disorders,1.0951
661,3,6613,16,Coagulation & Platelet Disorders,1.8475
661,4,6614,16,Coagulation & Platelet Disorders,5.4442
662,1,6621,16,Sickle Cell Anemia Crisis,0.6057
662,2,6622,16,Sickle Cell Anemia Crisis,0.8455
662,3,6623,16,Sickle Cell Anemia Crisis,1.472
662,4,6624,16,Sickle Cell Anemia Crisis,3.4071
663,1,6631,16,Other Anemia & Disorders Of Blood & Blood Forming Organs,0.4815
663,2,6632,16,Other Anemia & Disorders Of Blood & Blood Forming Organs,0.6751
663,3,6633,16,Other Anemia & Disorders Of Blood & Blood Forming Organs,1.0624
663,4,6634,16,Other Anemia & Disorders Of Blood & Blood Forming Organs,2.1108
680,1,6801,17,Major O.R. Procedures For Lymphatic/Hematopietic/Other Neoplasms,1.3405
680,2,6802,17,Major O.R. Procedures For Lymphatic/Hematopietic/Other Neoplasms,2.2223
680,3,6803,17,Major O.R. Procedures For Lymphatic/Hematopietic/Other Neoplasms,3.9179
680,4,6804,17,Major O.R. Procedures For Lymphatic/Hematopietic/Other Neoplasms,11.0082
681,1,6811,17,Other O.R. Procedures For Lymphatic/Hematopietic/Other Neoplasms,0.9707
681,2,6812,17,Other O.R. Procedures For Lymphatic/Hematopietic/Other Neoplasms,1.4866
681,3,6813,17,Other O.R. Procedures For Lymphatic/Hematopietic/Other Neoplasms,3.2976
681,4,6814,17,Other O.R. Procedures For Lymphatic/Hematopietic/Other Neoplasms,8.1914
690,1,6901,17,Acute Leukemia,1.1225
690,2,6902,17,Acute Leukemia,2.3299
690,3,6903,17,Acute Leukemia,5.1034
690,4,6904,17,Acute Leukemia,9.2429
691,1,6911,17,Lymphoma & Non-acute Leukemia,0.8905
691,2,6912,17,Lymphoma & Non-acute Leukemia,1.2956
691,3,6913,17,Lymphoma & Non-acute Leukemia,2.4309
691,4,6914,17,Lymphoma & Non-acute Leukemia,5.9626
692,1,6921,17,Radiotherapy,0.5757
692,2,6922,17,Radiotherapy,1.1631
692,3,6923,17,Radiotherapy,2.8394
692,4,6924,17,Radiotherapy,3.0522
693,1,6931,17,Chemotherapy,0.6719
693,2,6932,17,Chemotherapy,0.8563
693,3,6933,17,Chemotherapy,1.8606
693,4,6934,17,Chemotherapy,6.6466
694,1,6941,17,Lymphatic & Other Malignancies & Neoplasms Of Uncertain Behavior,0.6052
694,2,6942,17,Lymphatic & Other Malignancies & Neoplasms Of Uncertain Behavior,0.7831
694,3,6943,17,Lymphatic & Other Malignancies & Neoplasms Of Uncertain Behavior,1.4759
694,4,6944,17,Lymphatic & Other Malignancies & Neoplasms Of Uncertain Behavior,3.835
710,1,7101,18,Infectious & Parasitic Diseases Including HIV W O.R. Procedure,1.0487
710,2,7102,18,Infectious & Parasitic Diseases Including HIV W O.R. Procedure,1.689
710,3,7103,18,Infectious & Parasitic Diseases Including HIV W O.R. Procedure,3.1658
710,4,7104,18,Infectious & Parasitic Diseases Including HIV W O.R. Procedure,6.7561
711,1,7111,18,"Post-Op,Post-Trauma, Other Device Infections W O.R. Procedure",1.1968
711,2,7112,18,"Post-Op,Post-Trauma, Other Device Infections W O.R. Procedure",1.7309
711,3,7113,18,"Post-Op,Post-Trauma, Other Device Infections W O.R. Procedure",3.1695
711,4,7114,18,"Post-Op,Post-Trauma, Other Device Infections W O.R. Procedure",6.711
720,1,7201,18,Septicemia & Disseminated Infections,0.5973
720,2,7202,18,Septicemia & Disseminated Infections,0.8646
720,3,7203,18,Septicemia & Disseminated Infections,1.4945
720,4,7204,18,Septicemia & Disseminated Infections,3.1756
721,1,7211,18,"Post-Operative, Post-Traumatic, Other Device Infections",0.6389
721,2,7212,18,"Post-Operative, Post-Traumatic, Other Device Infections",0.8558
721,3,7213,18,"Post-Operative, Post-Traumatic, Other Device Infections",1.4403
721,4,7214,18,"Post-Operative, Post-Traumatic, Other Device Infections",2.8737
722,1,7221,18,Fever,0.4619
722,2,7222,18,Fever,0.5744
722,3,7223,18,Fever,0.863
722,4,7224,18,Fever,1.4012
723,1,7231,18,Viral Illness,0.4144
723,2,7232,18,Viral Illness,0.5121
723,3,7233,18,Viral Illness,0.928
723,4,7234,18,Viral Illness,3.3666
724,1,7241,18,Other Infectious & Parasitic Diseases,0.6267
724,2,7242,18,Other Infectious & Parasitic Diseases,0.7424
724,3,7243,18,Other Infectious & Parasitic Diseases,1.3349
724,4,7244,18,Other Infectious & Parasitic Diseases,3.3241
740,1,7401,19,Mental Illness Diagnosis W O.R. Procedure,1.5024
740,2,7402,19,Mental Illness Diagnosis W O.R. Procedure,1.5024
740,3,7403,19,Mental Illness Diagnosis W O.R. Procedure,1.5024
740,4,7404,19,Mental Illness Diagnosis W O.R. Procedure,1.5024
750,1,7501,19,Schizophrenia,1.0479
750,2,7502,19,Schizophrenia,1.0479
750,3,7503,19,Schizophrenia,1.0479
750,4,7504,19,Schizophrenia,1.0479
751,1,7511,19,Major Depressive Disorders & Other/Unspecified Psychoses,0.4768
751,2,7512,19,Major Depressive Disorders & Other/Unspecified Psychoses,0.5508
751,3,7513,19,Major Depressive Disorders & Other/Unspecified Psychoses,1.4403
751,4,7514,19,Major Depressive Disorders & Other/Unspecified Psychoses,1.4765
752,1,7521,19,Disorders of Personality & Impulse Control,1.5243
752,2,7522,19,Disorders of Personality & Impulse Control,1.5243
752,3,7523,19,Disorders of Personality & Impulse Control,1.5243
752,4,7524,19,Disorders of Personality & Impulse Control,1.5243
753,1,7531,19,Bipolar Disorders,0.8748
753,2,7532,19,Bipolar Disorders,0.8748
753,3,7533,19,Bipolar Disorders,1.0969
753,4,7534,19,Bipolar Disorders,1.0969
754,1,7541,19,Depression Except Major Depressive Disorder,0.4353
754,2,7542,19,Depression Except Major Depressive Disorder,0.4353
754,3,7543,19,Depression Except Major Depressive Disorder,0.5463
754,4,7544,19,Depression Except Major Depressive Disorder,0.5463
755,1,7551,19,Adjustment Disorders & Neuroses Except Depressive Diagnoses,0.4603
755,2,7552,19,Adjustment Disorders & Neuroses Except Depressive Diagnoses,0.4618
755,3,7553,19,Adjustment Disorders & Neuroses Except Depressive Diagnoses,0.4618
755,4,7554,19,Adjustment Disorders & Neuroses Except Depressive Diagnoses,0.4618
756,1,7561,19,Acute Anxiety & Delirium States,0.3951
756,2,7562,19,Acute Anxiety & Delirium States,0.5844
756,3,7563,19,Acute Anxiety & Delirium States,0.5844
756,4,7564,19,Acute Anxiety & Delirium States,0.5844
757,1,7571,19,Organic Mental Health Disturbances,0.675
757,2,7572,19,Organic Mental Health Disturbances,0.926
757,3,7573,19,Organic Mental Health Disturbances,1.3118
757,4,7574,19,Organic Mental Health Disturbances,1.3118
758,1,7581,19,Childhood Behavioral Disorders,0.267
758,2,7582,19,Childhood Behavioral Disorders,0.6312
758,3,7583,19,Childhood Behavioral Disorders,0.6312
758,4,7584,19,Childhood Behavioral Disorders,0.6312
759,1,7591,19,Eating Disorders,0.8207
759,2,7592,19,Eating Disorders,0.8207
759,3,7593,19,Eating Disorders,0.8207
759,4,7594,19,Eating Disorders,0.8207
760,1,7601,19,Other Mental Health Disorders,0.44
760,2,7602,19,Other Mental Health Disorders,0.5238
760,3,7603,19,Other Mental Health Disorders,0.5974
760,4,7604,19,Other Mental Health Disorders,0.5974
770,1,7701,20,"Drug & Alcohol Abuse or Dependence, Left Against Medical Advice",0.2865
770,2,7702,20,"Drug & Alcohol Abuse or Dependence, Left Against Medical Advice",0.3646
770,3,7703,20,"Drug & Alcohol Abuse or Dependence, Left Against Medical Advice",0.6489
770,4,7704,20,"Drug & Alcohol Abuse or Dependence, Left Against Medical Advice",0.7853
772,1,7721,20,Alcohol & Drug Dependence w/ Rehab/Detox Therapy,1.5138224555163342
772,2,7722,20,Alcohol & Drug Dependence w/ Rehab/Detox Therapy,1.5138224555163342
772,3,7723,20,Alcohol & Drug Dependence w/ Rehab/Detox Therapy,1.5138224555163342
772,4,7724,20,Alcohol & Drug Dependence w/ Rehab/Detox Therapy,1.5138224555163342
773,1,7731,20,Opioid Abuse & Dependence,0.4966
773,2,7732,20,Opioid Abuse & Dependence,0.5471
773,3,7733,20,Opioid Abuse & Dependence,0.82
773,4,7734,20,Opioid Abuse & Dependence,1.0478
774,1,7741,20,Cocaine Abuse & Dependence,0.5188
774,2,7742,20,Cocaine Abuse & Dependence,0.5243
774,3,7743,20,Cocaine Abuse & Dependence,0.6839
774,4,7744,20,Cocaine Abuse & Dependence,0.8885
775,1,7751,20,Alcohol Abuse & Dependence,0.5229
775,2,7752,20,Alcohol Abuse & Dependence,0.6475
775,3,7753,20,Alcohol Abuse & Dependence,1.2167
775,4,7754,20,Alcohol Abuse & Dependence,3.1106
776,1,7761,20,Other Drug Abuse & Dependence,0.505
776,2,7762,20,Other Drug Abuse & Dependence,0.5561
776,3,7763,20,Other Drug Abuse & Dependence,0.6384
776,4,7764,20,Other Drug Abuse & Dependence,0.6384
791,1,7911,21,O.R. Procedure For Other Complications Of Treatment,0.8548
791,2,7912,21,O.R. Procedure For Other Complications Of Treatment,1.3954
791,3,7913,21,O.R. Procedure For Other Complications Of Treatment,2.5715
791,4,7914,21,O.R. Procedure For Other Complications Of Treatment,6.4399
811,1,8111,21,Allergic Reactions,0.2847
811,2,8112,21,Allergic Reactions,0.4217
811,3,8113,21,Allergic Reactions,0.9342
811,4,8114,21,Allergic Reactions,2.8855
812,1,8121,21,Poisoning Of Medicinal Agents,0.3866
812,2,8122,21,Poisoning Of Medicinal Agents,0.4889
812,3,8123,21,Poisoning Of Medicinal Agents,0.9044
812,4,8124,21,Poisoning Of Medicinal Agents,2.3195
813,1,8131,21,Other Complications of Treatment,0.4759
813,2,8132,21,Other Complications of Treatment,0.6693
813,3,8133,21,Other Complications of Treatment,1.1429
813,4,8134,21,Other Complications of Treatment,2.7189
815,1,8151,21,"Other Injury, Poisoning & Toxic Effect Diagnoses",0.3116
815,2,8152,21,"Other Injury, Poisoning & Toxic Effect Diagnoses",0.5175
815,3,8153,21,"Other Injury, Poisoning & Toxic Effect Diagnoses",1.0794
815,4,8154,21,"Other Injury, Poisoning & Toxic Effect Diagnoses",2.5751
816,1,8161,21,Toxic Effects Of Non-Medicinal Substances,0.3788
816,2,8162,21,Toxic Effects Of Non-Medicinal Substances,0.51
816,3,8163,21,Toxic Effects Of Non-Medicinal Substances,0.8584
816,4,8164,21,Toxic Effects Of Non-Medicinal Substances,2.3108
841,1,8411,22,Extensive 3rd Degree Burns W Skin Graft,6.818749840925654
841,2,8412,22,Extensive 3rd Degree Burns W Skin Graft,6.818749840925654
841,3,8413,22,Extensive 3rd Degree Burns W Skin Graft,6.8763
841,4,8414,22,Extensive 3rd Degree Burns W Skin Graft,19.8796
842,1,8421,22,Full Thickness Burns W Skin Graft,1.6166
842,2,8422,22,Full Thickness Burns W Skin Graft,2.5836
842,3,8423,22,Full Thickness Burns W Skin Graft,4.6277
842,4,8424,22,Full Thickness Burns W Skin Graft,8.8503
843,1,8431,22,Extensive 3rd Degree Or Full Thickness Burns W/O Skin Graft,0.8192
843,2,8432,22,Extensive 3rd Degree Or Full Thickness Burns W/O Skin Graft,1.2002
843,3,8433,22,Extensive 3rd Degree Or Full Thickness Burns W/O Skin Graft,1.8216
843,4,8434,22,Extensive 3rd Degree Or Full Thickness Burns W/O Skin Graft,2.9335
844,1,8441,22,Partial Thickness Burns W Or W/O Skin Graft,0.5845
844,2,8442,22,Partial Thickness Burns W Or W/O Skin Graft,1.0847
844,3,8443,22,Partial Thickness Burns W Or W/O Skin Graft,1.903
844,4,8444,22,Partial Thickness Burns W Or W/O Skin Graft,2.2819
850,1,8501,23,"Procedure W Diag Of Rehab, Aftercare Or Oth Contact W Health Service",1.1001
850,2,8502,23,"Procedure W Diag Of Rehab, Aftercare Or Oth Contact W Health Service",1.4398
850,3,8503,23,"Procedure W Diag Of Rehab, Aftercare Or Oth Contact W Health Service",3.7078
850,4,8504,23,"Procedure W Diag Of Rehab, Aftercare Or Oth Contact W Health Service",6.6449
860,1,8601,23,Rehabilitation,1.195
860,2,8602,23,Rehabilitation,1.233
860,3,8603,23,Rehabilitation,2.1789
860,4,8604,23,Rehabilitation,2.3694
861,1,8611,23,"Signs, Symptoms & Other Factors Influencing Health Status",0.3953
861,2,8612,23,"Signs, Symptoms & Other Factors Influencing Health Status",0.569
861,3,8613,23,"Signs, Symptoms & Other Factors Influencing Health Status",0.9482
861,4,8614,23,"Signs, Symptoms & Other Factors Influencing Health Status",2.3669
862,1,8621,23,Other Aftercare & Convalescence,0.512
862,2,8622,23,Other Aftercare & Convalescence,0.7448
862,3,8623,23,Other Aftercare & Convalescence,1.0159
862,4,8624,23,Other Aftercare & Convalescence,1.3152
863,1,8631,23,Neonatal Aftercare,0.6975
863,2,8632,23,Neonatal Aftercare,1.5391
863,3,8633,23,Neonatal Aftercare,3.8831
863,4,8634,23,Neonatal Aftercare,5.1987
890,1,8901,24,HIV W Multiple Major HIV Related Conditions,1.1815
890,2,8902,24,HIV W Multiple Major HIV Related Conditions,1.1852
890,3,8903,24,HIV W Multiple Major HIV Related Conditions,1.8549
890,4,8904,24,HIV W Multiple Major HIV Related Conditions,3.9622
