APR-DRG,SEVERITY,DRG_CODE,MDC,DESCRIPTION,WEIGHT
531,2,5312,13,Female Reproductive System Infections,0.7296
531,3,5313,13,Female Reproductive System Infections,1.1723
531,4,5314,13,Female Reproductive System Infections,1.3127
532,1,5321,13,Menstrual & Other Female Reproductive System Disorders,0.4685
532,2,5322,13,Menstrual & Other Female Reproductive System Disorders,0.5704
532,3,5323,13,Menstrual & Other Female Reproductive System Disorders,1.1302
532,4,5324,13,Menstrual & Other Female Reproductive System Disorders,1.3092
540,1,5401,14,Cesarean Delivery,0.7354
540,2,5402,14,Cesarean Delivery,0.857
540,3,5403,14,Cesarean Delivery,1.1765
540,4,5404,14,Cesarean Delivery,2.573
541,1,5411,14,Vaginal Delivery w/ Sterilization &/or D&C,0.6786
541,2,5412,14,Vaginal Delivery w/ Sterilization &/or D&C,0.7333
541,3,5413,14,Vaginal Delivery w/ Sterilization &/or D&C,0.998
541,4,5414,14,Vaginal Delivery w/ Sterilization &/or D&C,1.0598
542,1,5421,14,Vaginal Delivery w/ Complicating Procedures Exc Sterilization &/or D&C,0.4809
542,2,5422,14,Vaginal Delivery w/ Complicating Procedures Exc Sterilization &/or D&C,0.5604
542,3,5423,14,Vaginal Delivery w/ Complicating Procedures Exc Sterilization &/or D&C,1.249
542,4,5424,14,Vaginal Delivery w/ Complicating Procedures Exc Sterilization &/or D&C,1.3906
544,1,5441,14,"D&C, Aspiration Curettage or Hysterotomy For Obstetric Diagnoses",0.4696
544,2,5442,14,"D&C, Aspiration Curettage or Hysterotomy For Obstetric Diagnoses",0.6208
544,3,5443,14,"D&C, Aspiration Curettage or Hysterotomy For Obstetric Diagnoses",1.0699
544,4,5444,14,"D&C, Aspiration Curettage or Hysterotomy For Obstetric Diagnoses",4.0552
545,1,5451,14,Ectopic Pregnancy Procedure,0.7378
545,2,5452,14,Ectopic Pregnancy Procedure,0.9098
545,3,5453,14,Ectopic Pregnancy Procedure,1.2342
545,4,5454,14,Ectopic Pregnancy Procedure,1.3272
546,1,5461,14,Other O.R. Proc For Obstetric Diagnoses Except Delivery Diagnoses,0.5039
546,2,5462,14,Other O.R. Proc For Obstetric Diagnoses Except Delivery Diagnoses,0.7909
546,3,5463,14,Other O.R. Proc For Obstetric Diagnoses Except Delivery Diagnoses,2.1104
546,4,5464,14,Other O.R. Proc For Obstetric Diagnoses Except Delivery Diagnoses,2.4332
560,1,5601,14,Vaginal Delivery,0.4716
560,2,5602,14,Vaginal Delivery,0.5221
560,3,5603,14,Vaginal Delivery,0.69
560,4,5604,14,Vaginal Delivery,1.3926
561,1,5611,14,Postpartum & Post Abortion Diagnoses w/o Procedure,0.3673
561,2,5612,14,Postpartum & Post Abortion Diagnoses w/o Procedure,0.4782
561,3,5613,14,Postpartum & Post Abortion Diagnoses w/o Procedure,0.8449
561,4,5614,14,Postpartum & Post Abortion Diagnoses w/o Procedure,1.5217
563,1,5631,14,Threatened Abortion,0.3484
563,2,5632,14,Threatened Abortion,0.4467
563,3,5633,14,Threatened Abortion,0.7915
563,4,5634,14,Threatened Abortion,0.7979
564,1,5641,14,"Abortion w/o D&C, Aspiration Curettage or Hysterotomy",0.3625
564,2,5642,14,"Abortion w/o D&C, Aspiration Curettage or Hysterotomy",0.4297
564,3,5643,14,"Abortion w/o D&C, Aspiration Curettage or Hysterotomy",0.6256
564,4,5644,14,"Abortion w/o D&C, Aspiration Curettage or Hysterotomy",0.6741
565,1,5651,14,False Labor,0.2144
565,2,5652,14,False Labor,0.2902
565,3,5653,14,False Labor,0.2903
565,4,5654,14,False Labor,0.2903
566,1,5661,14,Other Antepartum Diagnoses,0.3328
566,2,5662,14,Other Antepartum Diagnoses,0.4604
566,3,5663,14,Other Antepartum Diagnoses,0.7918
566,4,5664,14,Other Antepartum Diagnoses,2.192
580,1,5801,15,"Neonate, Transferred <5 Days Old, Not Born Here",0.3812
580,2,5802,15,"Neonate, Transferred <5 Days Old, Not Born Here",0.4924
580,3,5803,15,"Neonate, Transferred <5 Days Old, Not Born Here",0.7605
580,4,5804,15,"Neonate, Transferred <5 Days Old, Not Born Here",1.1552
581,1,5811,15,"Neonate, Transferred <5 Days Old, Born Here",0.1605
581,2,5812,15,"Neonate, Transferred <5 Days Old, Born Here",0.1887
581,3,5813,15,"Neonate, Transferred <5 Days Old, Born Here",0.248
581,4,5814,15,"Neonate, Transferred <5 Days Old, Born Here",0.3995
583,1,5831,15,"Neonate, w/ ECMO",19.9645
583,2,5832,15,"Neonate, w/ ECMO",19.9645
583,3,5833,15,"Neonate, w/ ECMO",19.9645
583,4,5834,15,"Neonate, w/ ECMO",30.078
588,1,5881,15,Neonate BWT <1500G W Major Procedure,17.9778
588,2,5882,15,Neonate BWT <1500G W Major Procedure,17.9778
588,3,5883,15,Neonate BWT <1500G W Major Procedure,18.2856
588,4,5884,15,Neonate BWT <1500G W Major Procedure,24.0182
589,1,5891,15,Neonate BWT < 500G,13.1973
589,2,5892,15,Neonate BWT < 500G,6.4363
589,3,5893,15,Neonate BWT < 500G,3.2913
589,4,5894,15,Neonate BWT < 500G,0.1209
591,1,5911,15,"Neonate, Birthwt 500-749G w/o Major Procedure",4.2943
591,2,5912,15,"Neonate, Birthwt 500-749G w/o Major Procedure",5.0592
591,3,5913,15,"Neonate, Birthwt 500-749G w/o Major Procedure",8.9557
591,4,5914,15,"Neonate, Birthwt 500-749G w/o Major Procedure",18.1664
593,1,5931,15,"Neonate, Birthwt 750-999G w/o Major Procedure",8.9722
593,2,5932,15,"Neonate, Birthwt 750-999G w/o Major Procedure",9.3713
593,3,5933,15,"Neonate, Birthwt 750-999G w/o Major Procedure",11.8198
593,4,5934,15,"Neonate, Birthwt 750-999G w/o Major Procedure",16.2218
602,1,6021,15,"Neonate, Birthwt 1000-1249G w/ Resp Dist Synd/Oth Maj Resp Or Maj Anom",5.6213
602,2,6022,15,"Neonate, Birthwt 1000-1249G w/ Resp Dist Synd/Oth Maj Resp Or Maj Anom",7.717
602,3,6023,15,"Neonate, Birthwt 1000-1249G w/ Resp Dist Synd/Oth Maj Resp Or Maj Anom",10.2036
602,4,6024,15,"Neonate, Birthwt 1000-1249G w/ Resp Dist Synd/Oth Maj Resp Or Maj Anom",12.564
603,1,6031,15,"Neonate, Birthwt 1000-1249G W OR W/O Other Significant Condition",3.831
603,2,6032,15,"Neonate, Birthwt 1000-1249G W OR W/O Other Significant Condition",6.8514
603,3,6033,15,"Neonate, Birthwt 1000-1249G W OR W/O Other Significant Condition",9.0654
603,4,6034,15,"Neonate, Birthwt 1000-1249G W OR W/O Other Significant Condition",13.0948
607,1,6071,15,"Neonate, BWT 1250-1499G W Resp Dist Synd/Oth Maj Resp Or Maj Anom",4.5969
607,2,6072,15,"Neonate, BWT 1250-1499G W Resp Dist Synd/Oth Maj Resp Or Maj Anom",6.0668
607,3,6073,15,"Neonate, BWT 1250-1499G W Resp Dist Synd/Oth Maj Resp Or Maj Anom",7.7819
607,4,6074,15,"Neonate, BWT 1250-1499G W Resp Dist Synd/Oth Maj Resp Or Maj Anom",9.8079
608,1,6081,15,"Neonate, Birthwt 1250-1499G W OR W/O Other Significant Condition",3.5199
608,2,6082,15,"Neonate, Birthwt 1250-1499G W OR W/O Other Significant Condition",5.1779
608,3,6083,15,"Neonate, Birthwt 1250-1499G W OR W/O Other Significant Condition",7.5001
608,4,6084,15,"Neonate, Birthwt 1250-1499G W OR W/O Other Significant Condition",9.6802
609,1,6091,15,"Neonate, BWT 1500-2499G W Major Procedure",4.119
609,2,6092,15,"Neonate, BWT 1500-2499G W Major Procedure",4.2053
609,3,6093,15,"Neonate, BWT 1500-2499G W Major Procedure",6.9387
609,4,6094,15,"Neonate, BWT 1500-2499G W Major Procedure",13.108
611,1,6111,15,"Neonate, Birthwt 1500-1999G W Major Anomaly",2.2579
611,2,6112,15,"Neonate, Birthwt 1500-1999G W Major Anomaly",3.7031
611,3,6113,15,"Neonate, Birthwt 1500-1999G W Major Anomaly",5.0813
611,4,6114,15,"Neonate, Birthwt 1500-1999G W Major Anomaly",7.1
612,1,6121,15,"Neonate, BWT 1500-1999G W Resp Dist Synd/Oth Maj Resp Cond",2.8823
612,2,6122,15,"Neonate, BWT 1500-1999G W Resp Dist Synd/Oth Maj Resp Cond",3.9383
612,3,6123,15,"Neonate, BWT 1500-1999G W Resp Dist Synd/Oth Maj Resp Cond",5.6168
612,4,6124,15,"Neonate, BWT 1500-1999G W Resp Dist Synd/Oth Maj Resp Cond",6.9827
613,1,6131,15,"Neonate, Birthwt 1500-1999G W Congenital/Perinatal Infection",2.6968
613,2,6132,15,"Neonate, Birthwt 1500-1999G W Congenital/Perinatal Infection",3.9373
613,3,6133,15,"Neonate, Birthwt 1500-1999G W Congenital/Perinatal Infection",5.6842
613,4,6134,15,"Neonate, Birthwt 1500-1999G W Congenital/Perinatal Infection",6.1165
614,1,6141,15,"Neonate, Birthwt 1500-1999G W OR W/O Other Significant Condition",1.6405
614,2,6142,15,"Neonate, Birthwt 1500-1999G W OR W/O Other Significant Condition",3.0485
614,3,6143,15,"Neonate, Birthwt 1500-1999G W OR W/O Other Significant Condition",4.2875
614,4,6144,15,"Neonate, Birthwt 1500-1999G W OR W/O Other Significant Condition",4.402
621,1,6211,15,"Neonate, BWT 2000-2499G W Major Anomaly",0.9406
621,2,6212,15,"Neonate, BWT 2000-2499G W Major Anomaly",2.0687
621,3,6213,15,"Neonate, BWT 2000-2499G W Major Anomaly",3.2098
621,4,6214,15,"Neonate, BWT 2000-2499G W Major Anomaly",6.4563
622,1,6221,15,"Neonate, BWT 2000-2499G W Resp Dist Synd/Oth Maj Resp Cond",1.6372
622,2,6222,15,"Neonate, BWT 2000-2499G W Resp Dist Synd/Oth Maj Resp Cond",2.197
622,3,6223,15,"Neonate, BWT 2000-2499G W Resp Dist Synd/Oth Maj Resp Cond",3.3345
622,4,6224,15,"Neonate, BWT 2000-2499G W Resp Dist Synd/Oth Maj Resp Cond",4.2913
623,1,6231,15,"Neonate, Birthwt 2000-2499G W Congenital/Perinatal Infection",1.4701
623,2,6232,15,"Neonate, Birthwt 2000-2499G W Congenital/Perinatal Infection",2.4645
623,3,6233,15,"Neonate, Birthwt 2000-2499G W Congenital/Perinatal Infection",3.5555
623,4,6234,15,"Neonate, Birthwt 2000-2499G W Congenital/Perinatal Infection",3.7236
625,1,6251,15,"Neonate, Birthwt 2000-2499G W Other Significant Condition",1.4351
625,2,6252,15,"Neonate, Birthwt 2000-2499G W Other Significant Condition",2.382
625,3,6253,15,"Neonate, Birthwt 2000-2499G W Other Significant Condition",2.8049
625,4,6254,15,"Neonate, Birthwt 2000-2499G W Other Significant Condition",3.1135
626,1,6261,15,"Neonate, BWT 2000-2499G, Normal Newborn Or Neonate W Other Problem",0.2067
626,2,6262,15,"Neonate, BWT 2000-2499G, Normal Newborn Or Neonate W Other Problem",0.5352
626,3,6263,15,"Neonate, BWT 2000-2499G, Normal Newborn Or Neonate W Other Problem",1.1981
626,4,6264,15,"Neonate, BWT 2000-2499G, Normal Newborn Or Neonate W Other Problem",1.1991
630,1,6301,15,"Neonate, Birthwt > 2499g w/ Major Cardiovasc Procedure",2.5755
630,2,6302,15,"Neonate, Birthwt > 2499g w/ Major Cardiovasc Procedure",2.9839
630,3,6303,15,"Neonate, Birthwt > 2499g w/ Major Cardiovasc Procedure",5.2867
630,4,6304,15,"Neonate, Birthwt > 2499g w/ Major Cardiovasc Procedure",9.6258
631,1,6311,15,"Neonate, Birthwt > 2499g w/ Other Major Procedure",1.5159
631,2,6312,15,"Neonate, Birthwt > 2499g w/ Other Major Procedure",2.812
631,3,6313,15,"Neonate, Birthwt > 2499g w/ Other Major Procedure",5.088
631,4,6314,15,"Neonate, Birthwt > 2499g w/ Other Major Procedure",11.0862
633,1,6331,15,"Neonate, Birthwt > 2499g w/ Major Anomaly",0.279
633,2,6332,15,"Neonate, Birthwt > 2499g w/ Major Anomaly",0.8284
633,3,6333,15,"Neonate, Birthwt > 2499g w/ Major Anomaly",2.0137
633,4,6334,15,"Neonate, Birthwt > 2499g w/ Major Anomaly",4.2304
634,1,6341,15,"Neonate, Birthwt > 2499g W Resp Dist Synd/Oth Maj Resp Cond",0.7358
634,2,6342,15,"Neonate, Birthwt > 2499g W Resp Dist Synd/Oth Maj Resp Cond",1.2239
634,3,6343,15,"Neonate, Birthwt > 2499g W Resp Dist Synd/Oth Maj Resp Cond",1.9885
634,4,6344,15,"Neonate, Birthwt > 2499g W Resp Dist Synd/Oth Maj Resp Cond",3.6869
636,1,6361,15,"Neonate, Birthwt > 2499g W Congenital/Perinatal Infection",0.8671
636,2,6362,15,"Neonate, Birthwt > 2499g W Congenital/Perinatal Infection",1.2499
636,3,6363,15,"Neonate, Birthwt > 2499g W Congenital/Perinatal Infection",2.0223
636,4,6364,15,"Neonate, Birthwt > 2499g W Congenital/Perinatal Infection",3.9891
639,1,6391,15,"Neonate, Birthwt > 2499g W Other Significant Condition",0.4772
639,2,6392,15,"Neonate, Birthwt > 2499g W Other Significant Condition",1.1627
639,3,6393,15,"Neonate, Birthwt > 2499g W Other Significant Condition",1.7531
639,4,6394,15,"Neonate, Birthwt > 2499g W Other Significant Condition",3.9165
640,1,6401,15,"Neonate, Bwt > 2499g, Normal Newborn Or Neonate W Other Problem",0.1749
640,2,6402,15,"Neonate, Bwt > 2499g, Normal Newborn Or Neonate W Other Problem",0.2559
640,3,6403,15,"Neonate, Bwt > 2499g, Normal Newborn Or Neonate W Other Problem",0.554
640,4,6404,15,"Neonate, Bwt > 2499g, Normal Newborn Or Neonate W Other Problem",0.554
650,1,6501,16,Splenectomy,1.3133
650,2,6502,16,Splenectomy,1.8512
650,3,6503,16,Splenectomy,2.6479
650,4,6504,16,Splenectomy,7.8913
651,1,6511,16,Other Procedures of Blood & Blood Forming Organs,1.0213
651,2,6512,16,Other Procedures of Blood & Blood Forming Organs,1.5448
651,3,6513,16,Other Procedures of Blood & Blood Forming Organs,2.6922
651,4,6514,16,Other Procedures of Blood & Blood Forming Organs,5.3297
660,1,6601,16,Major Hematologic/Immunologic Diag Exc Sickle Cell Crisis & Coagul,0.6819
660,2,6602,16,Major Hematologic/Immunologic Diag Exc Sickle Cell Crisis & Coagul,1.0084
660,3,6603,16,Major Hematologic/Immunologic Diag Exc Sickle Cell Crisis & Coagul,1.834
660,4,6604,16,Major Hematologic/Immunologic Diag Exc Sickle Cell Crisis & Coagul,6.7818
661,1,6611,16,Coagulation & Platelet Disorders,0.8363
661,2,6612,16,Coagulation & Platelet Disorders,1.1247
661,3,6613,16,Coagulation & Platelet Disorders,2.0404
661,4,6614,16,Coagulation & Platelet Disorders,5.2757
662,1,6621,16,Sickle Cell Anemia Crisis,0.7226
662,2,6622,16,Sickle Cell Anemia Crisis,0.9754
662,3,6623,16,Sickle Cell Anemia Crisis,1.519
662,4,6624,16,Sickle Cell Anemia Crisis,3.3529
663,1,6631,16,Other Anemia & Disorders Of Blood & Blood Forming Organs,0.5329
663,2,6632,16,Other Anemia & Disorders Of Blood & Blood Forming Organs,0.7435
663,3,6633,16,Other Anemia & Disorders Of Blood & Blood Forming Organs,1.169
663,4,6634,16,Other Anemia & Disorders Of Blood & Blood Forming Organs,2.6378
680,1,6801,17,Major O.R. Procedures For Lymphatic/Hematopietic/Other Neoplasms,1.4844
680,2,6802,17,Major O.R. Procedures For Lymphatic/Hematopietic/Other Neoplasms,2.267
680,3,6803,17,Major O.R. Procedures For Lymphatic/Hematopietic/Other Neoplasms,4.7211
680,4,6804,17,Major O.R. Procedures For Lymphatic/Hematopietic/Other Neoplasms,11.8897
681,1,6811,17,Other O.R. Procedures For Lymphatic/Hematopietic/Other Neoplasms,0.993
681,2,6812,17,Other O.R. Procedures For Lymphatic/Hematopietic/Other Neoplasms,1.652
681,3,6813,17,Other O.R. Procedures For Lymphatic/Hematopietic/Other Neoplasms,3.8903
681,4,6814,17,Other O.R. Procedures For Lymphatic/Hematopietic/Other Neoplasms,9.209
690,1,6901,17,Acute Leukemia,1.5776
690,2,6902,17,Acute Leukemia,3.4707
690,3,6903,17,Acute Leukemia,6.5933
690,4,6904,17,Acute Leukemia,10.3247
691,1,6911,17,Lymphoma & Non-acute Leukemia,0.9256
691,2,6912,17,Lymphoma & Non-acute Leukemia,1.4953
691,3,6913,17,Lymphoma & Non-acute Leukemia,2.7262
691,4,6914,17,Lymphoma & Non-acute Leukemia,6.1326
692,1,6921,17,Radiotherapy,0.6061
692,2,6922,17,Radiotherapy,1.3441
692,3,6923,17,Radiotherapy,2.7325
692,4,6924,17,Radiotherapy,3.1401
693,1,6931,17,Chemotherapy,0.681
693,2,6932,17,Chemotherapy,0.9488
693,3,6933,17,Chemotherapy,2.1619
693,4,6934,17,Chemotherapy,7.5119
694,1,6941,17,Lymphatic & Other Malignancies & Neoplasms Of Uncertain Behavior,0.602
694,2,6942,17,Lymphatic & Other Malignancies & Neoplasms Of Uncertain Behavior,1.0526
694,3,6943,17,Lymphatic & Other Malignancies & Neoplasms Of Uncertain Behavior,1.8493
694,4,6944,17,Lymphatic & Other Malignancies & Neoplasms Of Uncertain Behavior,3.7542
710,1,7101,18,Infectious & Parasitic Diseases Including HIV W O.R. Procedure,1.2263
710,2,7102,18,Infectious & Parasitic Diseases Including HIV W O.R. Procedure,2.0249
710,3,7103,18,Infectious & Parasitic Diseases Including HIV W O.R. Procedure,3.624
710,4,7104,18,Infectious & Parasitic Diseases Including HIV W O.R. Procedure,7.6665
711,1,7111,18,"Post-Op,Post-Trauma, Other Device Infections W O.R. Procedure",1.1926
711,2,7112,18,"Post-Op,Post-Trauma, Other Device Infections W O.R. Procedure",1.7685
711,3,7113,18,"Post-Op,Post-Trauma, Other Device Infections W O.R. Procedure",3.2793
711,4,7114,18,"Post-Op,Post-Trauma, Other Device Infections W O.R. Procedure",7.7373
720,1,7201,18,Septicemia & Disseminated Infections,0.691
720,2,7202,18,Septicemia & Disseminated Infections,1.0262
720,3,7203,18,Septicemia & Disseminated Infections,1.6844
720,4,7204,18,Septicemia & Disseminated Infections,3.4618
721,1,7211,18,"Post-Operative, Post-Traumatic, Other Device Infections",0.6805
721,2,7212,18,"Post-Operative, Post-Traumatic, Other Device Infections",0.9325
721,3,7213,18,"Post-Operative, Post-Traumatic, Other Device Infections",1.4701
721,4,7214,18,"Post-Operative, Post-Traumatic, Other Device Infections",3.1816
722,1,7221,18,Fever,0.4726
722,2,7222,18,Fever,0.6326
722,3,7223,18,Fever,0.9694
722,4,7224,18,Fever,1.8492
723,1,7231,18,Viral Illness,0.4442
723,2,7232,18,Viral Illness,0.5521
723,3,7233,18,Viral Illness,0.9176
723,4,7234,18,Viral Illness,3.9916
724,1,7241,18,Other Infectious & Parasitic Diseases,0.6655
724,2,7242,18,Other Infectious & Parasitic Diseases,0.8396
724,3,7243,18,Other Infectious & Parasitic Diseases,1.4709
724,4,7244,18,Other Infectious & Parasitic Diseases,3.203
740,1,7401,19,Mental Illness Diagnosis W O.R. Procedure,2.6359
740,2,7402,19,Mental Illness Diagnosis W O.R. Procedure,2.6359
740,3,7403,19,Mental Illness Diagnosis W O.R. Procedure,2.6359
740,4,7404,19,Mental Illness Diagnosis W O.R. Procedure,2.6359
750,1,7501,19,Schizophrenia,1.4622
750,2,7502,19,Schizophrenia,1.4622
750,3,7503,19,Schizophrenia,1.6197
750,4,7504,19,Schizophrenia,2.0839
751,1,7511,19,Major Depressive Disorders & Other/Unspecified Psychoses,0.8981
751,2,7512,19,Major Depressive Disorders & Other/Unspecified Psychoses,0.9701
751,3,7513,19,Major Depressive Disorders & Other/Unspecified Psychoses,1.6737
751,4,7514,19,Major Depressive Disorders & Other/Unspecified Psychoses,1.763
752,1,7521,19,Disorders of Personality & Impulse Control,0.5733
752,2,7522,19,Disorders of Personality & Impulse Control,0.5733
752,3,7523,19,Disorders of Personality & Impulse Control,0.5733
752,4,7524,19,Disorders of Personality & Impulse Control,0.5733
753,1,7531,19,Bipolar Disorders,1.0757
753,2,7532,19,Bipolar Disorders,1.2708
753,3,7533,19,Bipolar Disorders,1.9519
753,4,7534,19,Bipolar Disorders,1.9652
754,1,7541,19,Depression Except Major Depressive Disorder,0.8451
754,2,7542,19,Depression Except Major Depressive Disorder,0.8451
754,3,7543,19,Depression Except Major Depressive Disorder,0.9585
754,4,7544,19,Depression Except Major Depressive Disorder,0.9585
755,1,7551,19,Adjustment Disorders & Neuroses Except Depressive Diagnoses,0.5786
755,2,7552,19,Adjustment Disorders & Neuroses Except Depressive Diagnoses,0.9869
755,3,7553,19,Adjustment Disorders & Neuroses Except Depressive Diagnoses,1.0032
755,4,7554,19,Adjustment Disorders & Neuroses Except Depressive Diagnoses,1.0032
756,1,7561,19,Acute Anxiety & Delirium States,0.458
756,2,7562,19,Acute Anxiety & Delirium States,0.6663
756,3,7563,19,Acute Anxiety & Delirium States,0.8572
756,4,7564,19,Acute Anxiety & Delirium States,1.0999
757,1,7571,19,Organic Mental Health Disturbances,0.7812
757,2,7572,19,Organic Mental Health Disturbances,1.1122
757,3,7573,19,Organic Mental Health Disturbances,1.179
757,4,7574,19,Organic Mental Health Disturbances,1.179
758,1,7581,19,Childhood Behavioral Disorders,0.8925
758,2,7582,19,Childhood Behavioral Disorders,1.2971
758,3,7583,19,Childhood Behavioral Disorders,1.3033
758,4,7584,19,Childhood Behavioral Disorders,1.3033
759,1,7591,19,Eating Disorders,1.3163
759,2,7592,19,Eating Disorders,1.3163
759,3,7593,19,Eating Disorders,2.5868
759,4,7594,19,Eating Disorders,2.5868
760,1,7601,19,Other Mental Health Disorders,0.6399
760,2,7602,19,Other Mental Health Disorders,0.8228
760,3,7603,19,Other Mental Health Disorders,0.9056
760,4,7604,19,Other Mental Health Disorders,0.9056
770,1,7701,20,"Drug & Alcohol Abuse or Dependence, Left Against Medical Advice",0.3346
770,2,7702,20,"Drug & Alcohol Abuse or Dependence, Left Against Medical Advice",0.3563
770,3,7703,20,"Drug & Alcohol Abuse or Dependence, Left Against Medical Advice",0.8255
770,4,7704,20,"Drug & Alcohol Abuse or Dependence, Left Against Medical Advice",0.8853
772,1,7721,20,Alcohol & Drug Dependence w/ Rehab/Detox Therapy,1.5175
772,2,7722,20,Alcohol & Drug Dependence w/ Rehab/Detox Therapy,1.5903
772,3,7723,20,Alcohol & Drug Dependence w/ Rehab/Detox Therapy,1.6792
772,4,7724,20,Alcohol & Drug Dependence w/ Rehab/Detox Therapy,1.6792
773,1,7731,20,Opioid Abuse & Dependence,0.3602
773,2,7732,20,Opioid Abuse & Dependence,0.4612
773,3,7733,20,Opioid Abuse & Dependence,0.749
773,4,7734,20,Opioid Abuse & Dependence,0.749
774,1,7741,20,Cocaine Abuse & Dependence,0.3735
774,2,7742,20,Cocaine Abuse & Dependence,0.4377
774,3,7743,20,Cocaine Abuse & Dependence,0.8682
774,4,7744,20,Cocaine Abuse & Dependence,1.0303
775,1,7751,20,Alcohol Abuse & Dependence,0.3934
775,2,7752,20,Alcohol Abuse & Dependence,0.6327
775,3,7753,20,Alcohol Abuse & Dependence,1.2808
775,4,7754,20,Alcohol Abuse & Dependence,3.1708
776,1,7761,20,Other Drug Abuse & Dependence,0.5925
776,2,7762,20,Other Drug Abuse & Dependence,0.6281
776,3,7763,20,Other Drug Abuse & Dependence,0.644
776,4,7764,20,Other Drug Abuse & Dependence,0.644
791,1,7911,21,O.R. Procedure For Other Complications Of Treatment,0.7997
791,2,7912,21,O.R. Procedure For Other Complications Of Treatment,1.4003
791,3,7913,21,O.R. Procedure For Other Complications Of Treatment,2.6124
791,4,7914,21,O.R. Procedure For Other Complications Of Treatment,7.3973
811,1,8111,21,Allergic Reactions,0.3074
811,2,8112,21,Allergic Reactions,0.423
811,3,8113,21,Allergic Reactions,0.9147
811,4,8114,21,Allergic Reactions,1.9521
812,1,8121,21,Poisoning Of Medicinal Agents,0.4083
812,2,8122,21,Poisoning Of Medicinal Agents,0.5222
812,3,8123,21,Poisoning Of Medicinal Agents,0.9459
812,4,8124,21,Poisoning Of Medicinal Agents,2.514
813,1,8131,21,Other Complications of Treatment,0.4708
813,2,8132,21,Other Complications of Treatment,0.6843
813,3,8133,21,Other Complications of Treatment,1.1691
813,4,8134,21,Other Complications of Treatment,2.4732
815,1,8151,21,"Other Injury, Poisoning & Toxic Effect Diagnoses",0.3575
815,2,8152,21,"Other Injury, Poisoning & Toxic Effect Diagnoses",0.5729
815,3,8153,21,"Other Injury, Poisoning & Toxic Effect Diagnoses",1.2006
815,4,8154,21,"Other Injury, Poisoning & Toxic Effect Diagnoses",2.9676
816,1,8161,21,Toxic Effects Of Non-Medicinal Substances,0.3827
816,2,8162,21,Toxic Effects Of Non-Medicinal Substances,0.5158
816,3,8163,21,Toxic Effects Of Non-Medicinal Substances,0.9207
816,4,8164,21,Toxic Effects Of Non-Medicinal Substances,2.6954
841,1,8411,22,Extensive 3rd Degree Burns W Skin Graft,19.9172
841,2,8412,22,Extensive 3rd Degree Burns W Skin Graft,19.9172
841,3,8413,22,Extensive 3rd Degree Burns W Skin Graft,20.0555
841,4,8414,22,Extensive 3rd Degree Burns W Skin Graft,20.0555
842,1,8421,22,Full Thickness Burns W Skin Graft,2.0566
842,2,8422,22,Full Thickness Burns W Skin Graft,5.1055
842,3,8423,22,Full Thickness Burns W Skin Graft,6.9817
842,4,8424,22,Full Thickness Burns W Skin Graft,16.6449
843,1,8431,22,Extensive 3rd Degree Or Full Thickness Burns W/O Skin Graft,0.843
843,2,8432,22,Extensive 3rd Degree Or Full Thickness Burns W/O Skin Graft,1.5866
843,3,8433,22,Extensive 3rd Degree Or Full Thickness Burns W/O Skin Graft,2.3386
843,4,8434,22,Extensive 3rd Degree Or Full Thickness Burns W/O Skin Graft,3.7374
844,1,8441,22,Partial Thickness Burns W Or W/O Skin Graft,0.5748
844,2,8442,22,Partial Thickness Burns W Or W/O Skin Graft,2.8761
844,3,8443,22,Partial Thickness Burns W Or W/O Skin Graft,4.0726
844,4,8444,22,Partial Thickness Burns W Or W/O Skin Graft,4.3072
850,1,8501,23,"Procedure W Diag Of Rehab, Aftercare Or Oth Contact W Health Service",1.1548
850,2,8502,23,"Procedure W Diag Of Rehab, Aftercare Or Oth Contact W Health Service",1.4775
850,3,8503,23,"Procedure W Diag Of Rehab, Aftercare Or Oth Contact W Health Service",5.0303
850,4,8504,23,"Procedure W Diag Of Rehab, Aftercare Or Oth Contact W Health Service",12.6043
860,1,8601,23,Rehabilitation,1.5569
860,2,8602,23,Rehabilitation,1.5868
860,3,8603,23,Rehabilitation,2.14
860,4,8604,23,Rehabilitation,2.4023
861,1,8611,23,"Signs, Symptoms & Other Factors Influencing Health Status",0.4333
861,2,8612,23,"Signs, Symptoms & Other Factors Influencing Health Status",0.6283
861,3,8613,23,"Signs, Symptoms & Other Factors Influencing Health Status",1.0303
861,4,8614,23,"Signs, Symptoms & Other Factors Influencing Health Status",2.3489
862,1,8621,23,Other Aftercare & Convalescence,0.5807
862,2,8622,23,Other Aftercare & Convalescence,0.772
862,3,8623,23,Other Aftercare & Convalescence,1.5434
862,4,8624,23,Other Aftercare & Convalescence,1.9204
863,1,8631,23,Neonatal Aftercare,0.9775
863,2,8632,23,Neonatal Aftercare,1.7112
863,3,8633,23,Neonatal Aftercare,3.4298
863,4,8634,23,Neonatal Aftercare,4.2818
890,1,8901,24,HIV W Multiple Major HIV Related Conditions,1.5597
890,2,8902,24,HIV W Multiple Major HIV Related Conditions,1.5597
890,3,8903,24,HIV W Multiple Major HIV Related Conditions,2.3783
890,4,8904,24,HIV W Multiple Major HIV Related Conditions,4.7805
892,1,8921,24,HIV W Major HIV Related Condition,1.148
892,2,8922,24,HIV W Major HIV Related Condition,1.148
892,3,8923,24,HIV W Major HIV Related Condition,1.5107
